listing_id,host_is_superhost,neighbourhood_cleansed,property_type,room_type,accommodates,bathrooms,bedrooms,beds,bed_type,price,security_deposit (% of price),cleaning_fee (% of price),minimum_nights,cancellation_policy
17894599,f,Kingborough,Cabin,Private room,2,1,1,1,Real Bed,$90.00 ,0.00%,22.22%,2,moderate
17897463,t,Kentish,Farm stay,Entire home/apt,2,1,0,1,Real Bed,$180.00 ,0.00%,0.00%,2,strict_14_with_grace_period
17908645,f,Dorset,House,Entire home/apt,8,1.5,3,7,Real Bed,$169.00 ,147.93%,0.00%,2,flexible
17908807,f,Glamorgan/Spring Bay,House,Entire home/apt,4,1,2,3,Real Bed,$220.00 ,68.18%,0.00%,1,strict_14_with_grace_period
17909532,t,Hobart,House,Entire home/apt,6,1.5,3,4,Real Bed,$190.00 ,157.89%,34.21%,1,strict_14_with_grace_period
17909801,f,Glamorgan/Spring Bay,House,Entire home/apt,8,1,4,6,Real Bed,$240.00 ,83.33%,0.00%,2,strict_14_with_grace_period
17923198,t,Launceston,Apartment,Entire home/apt,2,1,1,1,Real Bed,$74.00 ,0.00%,27.03%,2,flexible
17932838,t,West Tamar,Apartment,Entire home/apt,4,1,2,2,Real Bed,$79.00 ,0.00%,37.97%,1,flexible
17944559,f,Tasman,Cabin,Entire home/apt,2,1,1,2,Real Bed,$140.00 ,0.00%,0.00%,2,flexible
17944853,f,Hobart,Apartment,Private room,2,1,1,1,Real Bed,$61.00 ,983.61%,65.57%,1,moderate
17945323,f,Circular Head,Cottage,Entire home/apt,6,2,3,5,Real Bed,$251.00 ,0.00%,0.00%,2,strict_14_with_grace_period
17964132,t,Hobart,Apartment,Entire home/apt,4,1,2,3,Real Bed,$196.00 ,0.00%,0.00%,2,moderate
17980187,t,Hobart,Guesthouse,Entire home/apt,2,1,0,1,Real Bed,$150.00 ,0.00%,30.00%,2,moderate
17982842,f,West Tamar,House,Entire home/apt,6,1,3,4,Real Bed,$198.00 ,101.01%,10.10%,2,strict_14_with_grace_period
17983218,t,King Island,House,Entire home/apt,7,2,3,5,Real Bed,$610.00 ,0.00%,0.00%,2,strict_14_with_grace_period
17983908,t,King Island,House,Entire home/apt,7,2,3,4,Real Bed,$610.00 ,0.00%,0.00%,2,strict_14_with_grace_period
17996967,t,Hobart,House,Entire home/apt,7,1.5,3,5,Real Bed,$275.00 ,90.91%,32.73%,2,strict_14_with_grace_period
17997697,t,Hobart,Guesthouse,Private room,2,1,0,1,Real Bed,$74.00 ,0.00%,0.00%,2,moderate
17999571,t,Hobart,House,Private room,2,2,1,1,Real Bed,$59.00 ,0.00%,16.95%,2,flexible
18000467,t,Hobart,House,Private room,2,2,1,1,Real Bed,$69.00 ,0.00%,14.49%,2,flexible
18007247,f,Hobart,House,Private room,4,2,2,2,Real Bed,$40.00 ,0.00%,0.00%,1,moderate
18009591,f,Devonport,House,Entire home/apt,6,2,3,4,Real Bed,$156.00 ,0.00%,54.49%,2,flexible
18010275,t,Hobart,Apartment,Entire home/apt,2,1,1,1,Real Bed,$129.00 ,0.00%,0.00%,2,moderate
18012121,t,Hobart,Apartment,Entire home/apt,5,1,2,3,Real Bed,$72.00 ,277.78%,69.44%,1,strict_14_with_grace_period
18014238,t,West Tamar,Guesthouse,Entire home/apt,4,1,1,2,Real Bed,$50.00 ,0.00%,40.00%,1,moderate
18023316,t,Dorset,House,Entire home/apt,6,1,3,5,Real Bed,$145.00 ,0.00%,0.00%,2,moderate
18024227,f,Central Coast,Cottage,Entire home/apt,4,1.5,2,5,Real Bed,$125.00 ,0.00%,0.00%,3,flexible
18024873,f,Northern Midlands,Bed and breakfast,Private room,2,1,1,1,Real Bed,$200.00 ,0.00%,0.00%,1,moderate
18041811,t,Hobart,Guesthouse,Entire home/apt,2,1,1,1,Real Bed,$150.00 ,0.00%,0.00%,3,strict_14_with_grace_period
18041908,t,Hobart,House,Entire home/apt,5,1,2,3,Real Bed,$180.00 ,0.00%,27.78%,2,moderate
18042255,f,Kingborough,House,Entire home/apt,4,1,3,3,Real Bed,$105.00 ,0.00%,0.00%,1,flexible
18043844,f,Glamorgan/Spring Bay,House,Entire home/apt,4,1,2,4,Real Bed,$175.00 ,0.00%,0.00%,3,strict_14_with_grace_period
18043932,f,Huon Valley,House,Private room,2,1.5,1,1,Real Bed,$65.00 ,0.00%,0.00%,1,flexible
18044489,t,Glamorgan/Spring Bay,Guest suite,Entire home/apt,6,1,2,5,Real Bed,$85.00 ,0.00%,0.00%,1,flexible
18059963,f,Northern Midlands,Bed and breakfast,Private room,2,1,1,1,Real Bed,$174.00 ,0.00%,0.00%,1,moderate
18062693,f,Glamorgan/Spring Bay,House,Entire home/apt,4,1,2,3,Real Bed,$245.00 ,0.00%,0.00%,2,strict_14_with_grace_period
18064514,t,Latrobe,Apartment,Entire home/apt,4,1.5,2,3,Real Bed,$125.00 ,0.00%,0.00%,1,moderate
18065416,f,Launceston,Boutique hotel,Private room,8,4,4,4,Real Bed,"$1,000.00 ",0.00%,0.00%,2,strict_14_with_grace_period
18065756,f,Clarence,Farm stay,Private room,2,1,1,1,Real Bed,$131.00 ,0.00%,0.00%,1,moderate
18079333,f,Launceston,Tiny house,Entire home/apt,2,1,1,1,Real Bed,$110.00 ,0.00%,36.36%,1,moderate
18079464,f,Launceston,Apartment,Entire home/apt,4,1,2,4,Real Bed,$140.00 ,0.00%,35.71%,1,flexible
18079956,t,Huon Valley,Chalet,Entire home/apt,4,1,2,3,Real Bed,$225.00 ,155.56%,0.00%,2,strict_14_with_grace_period
18087682,t,Launceston,House,Entire home/apt,4,1,2,3,Real Bed,$125.00 ,200.00%,40.00%,2,moderate
18093954,t,Hobart,Apartment,Entire home/apt,4,1,2,2,Real Bed,$175.00 ,0.00%,25.71%,2,strict_14_with_grace_period
18097173,t,Clarence,Cabin,Entire home/apt,6,1,2,6,Real Bed,$99.00 ,0.00%,25.25%,1,flexible
18111372,t,Hobart,Apartment,Entire home/apt,6,1.5,2,4,Real Bed,$300.00 ,0.00%,0.00%,2,strict_14_with_grace_period
18112048,f,Hobart,Guest suite,Entire home/apt,2,1,1,1,Real Bed,$80.00 ,0.00%,25.00%,1,flexible
18112952,t,Hobart,House,Entire home/apt,6,3,3,4,Real Bed,$300.00 ,0.00%,0.00%,2,moderate
18113645,f,Break O'Day,Guest suite,Entire home/apt,2,1,0,1,Real Bed,$140.00 ,0.00%,17.86%,1,strict_14_with_grace_period
18114387,f,Burnie,Cabin,Entire home/apt,2,1,1,1,Real Bed,$110.00 ,0.00%,0.00%,1,flexible
18114961,f,Hobart,Apartment,Entire home/apt,6,1,2,2,Real Bed,$196.00 ,0.00%,25.51%,1,moderate
18115051,t,Hobart,Townhouse,Entire home/apt,10,2,4,8,Real Bed,$320.00 ,0.00%,0.00%,3,moderate
18126625,t,Hobart,House,Entire home/apt,12,2,6,8,Real Bed,$601.00 ,83.19%,26.62%,2,strict_14_with_grace_period
18128028,f,Hobart,Chalet,Entire home/apt,4,1,1,2,Real Bed,$190.00 ,78.95%,23.68%,2,strict_14_with_grace_period
18142049,t,Hobart,House,Private room,5,1,2,3,Real Bed,$101.00 ,148.51%,64.36%,2,strict_14_with_grace_period
18143652,t,Huon Valley,House,Entire home/apt,4,2,1,1,Real Bed,$150.00 ,0.00%,0.00%,2,flexible
18147671,f,Hobart,Cottage,Entire home/apt,7,1,3,4,Real Bed,$180.00 ,277.78%,83.33%,2,strict_14_with_grace_period
18148672,t,Hobart,Apartment,Entire home/apt,2,1,1,1,Real Bed,$110.00 ,0.00%,0.00%,1,flexible
18161678,t,Launceston,House,Private room,2,2,1,1,Real Bed,$59.00 ,0.00%,42.37%,1,flexible
18163389,f,Hobart,House,Entire home/apt,4,1,2,2,Real Bed,$420.00 ,59.52%,0.00%,2,moderate
18164755,f,Meander Valley,Guesthouse,Entire home/apt,6,2,2,4,Real Bed,$175.00 ,0.00%,0.00%,2,strict_14_with_grace_period
18167285,f,Sorell,House,Entire home/apt,8,2,4,5,Real Bed,$180.00 ,0.00%,0.00%,2,flexible
18169216,t,Huon Valley,House,Entire home/apt,7,1,2,5,Real Bed,$129.00 ,387.60%,38.76%,2,moderate
18180262,t,Hobart,Bungalow,Entire home/apt,2,1,1,1,Real Bed,$300.00 ,0.00%,0.00%,2,moderate
18180409,f,Glenorchy,House,Entire home/apt,6,1,2,4,Real Bed,$180.00 ,0.00%,33.33%,1,moderate
18180738,f,Hobart,House,Entire home/apt,4,1,1,1,Real Bed,$300.00 ,83.33%,20.00%,2,moderate
18183163,t,Break O'Day,Guest suite,Entire home/apt,2,1,1,1,Real Bed,$110.00 ,0.00%,22.73%,1,strict_14_with_grace_period
18215641,f,Circular Head,Guesthouse,Entire home/apt,2,1,0,1,Real Bed,$85.00 ,0.00%,0.00%,1,flexible
18217734,f,Hobart,House,Private room,2,1,1,1,Real Bed,$65.00 ,0.00%,0.00%,1,flexible
18220832,f,Glenorchy,House,Private room,2,1,0,1,Real Bed,$61.00 ,819.67%,32.79%,1,moderate
18230552,t,Hobart,House,Private room,2,1,1,1,Real Bed,$90.00 ,166.67%,0.00%,1,strict_14_with_grace_period
18234083,t,Hobart,House,Private room,2,1.5,1,2,Real Bed,$80.00 ,187.50%,0.00%,1,strict_14_with_grace_period
18234367,t,Hobart,House,Private room,2,1.5,1,2,Real Bed,$80.00 ,187.50%,12.50%,1,strict_14_with_grace_period
18234646,t,Hobart,House,Private room,2,1.5,1,2,Real Bed,$80.00 ,187.50%,0.00%,1,strict_14_with_grace_period
18235278,f,Huon Valley,House,Private room,2,1,1,1,Real Bed,$101.00 ,0.00%,19.80%,1,moderate
18244005,f,Hobart,House,Entire home/apt,7,2.5,4,5,Real Bed,$500.00 ,0.00%,15.00%,2,strict_14_with_grace_period
18245229,t,Kingborough,Bungalow,Entire home/apt,4,1,1,3,Real Bed,$150.00 ,0.00%,0.00%,2,moderate
18245274,f,Clarence,House,Entire home/apt,6,1.5,3,4,Real Bed,$101.00 ,0.00%,0.00%,1,flexible
18245516,t,Hobart,House,Entire home/apt,2,1,1,1,Real Bed,$150.00 ,0.00%,0.00%,2,strict_14_with_grace_period
18246028,t,Hobart,House,Entire home/apt,4,1.5,2,3,Real Bed,$129.00 ,0.00%,0.00%,2,strict_14_with_grace_period
18253681,f,Kingborough,House,Entire home/apt,3,1,1,2,Real Bed,$140.00 ,0.00%,0.00%,1,flexible
18256004,f,Glenorchy,Guest suite,Private room,3,1,1,2,Real Bed,$80.00 ,0.00%,0.00%,2,flexible
18256993,t,Hobart,House,Entire home/apt,3,1,2,2,Real Bed,$140.00 ,0.00%,28.57%,2,moderate
18257441,t,Hobart,Apartment,Entire home/apt,2,1,1,1,Real Bed,$101.00 ,0.00%,44.55%,2,strict_14_with_grace_period
18258238,f,Clarence,House,Private room,2,1.5,1,1,Real Bed,$70.00 ,0.00%,0.00%,2,moderate
18263090,f,Glamorgan/Spring Bay,House,Entire home/apt,3,1,1,1,Real Bed,$350.00 ,0.00%,0.00%,1,strict_14_with_grace_period
18264318,f,Glamorgan/Spring Bay,House,Entire home/apt,3,1,1,1,Real Bed,$350.00 ,0.00%,0.00%,1,strict_14_with_grace_period
18276537,t,Central Coast,House,Entire home/apt,7,1,3,5,Real Bed,$150.00 ,0.00%,30.00%,2,moderate
18294759,f,Launceston,House,Private room,1,1,1,1,Real Bed,$41.00 ,0.00%,36.59%,2,flexible
18310812,f,Break O'Day,Cabin,Shared room,2,1,1,3,Real Bed,$165.00 ,0.00%,0.00%,1,flexible
18313164,t,Tasman,House,Entire home/apt,6,1.5,3,4,Real Bed,$160.00 ,125.00%,25.00%,2,flexible
18314947,f,Meander Valley,Bed and breakfast,Private room,2,1,1,1,Real Bed,$140.00 ,0.00%,0.00%,1,flexible
18346805,f,Glamorgan/Spring Bay,House,Entire home/apt,6,1.5,3,4,Real Bed,$120.00 ,0.00%,0.00%,1,moderate
18351842,t,Waratah/Wynyard,Cabin,Entire home/apt,2,1,0,1,Real Bed,$150.00 ,89.33%,30.00%,1,moderate
18359651,t,Dorset,Cottage,Entire home/apt,6,1.5,2,6,Real Bed,$190.00 ,131.58%,0.00%,2,strict_14_with_grace_period
18366019,t,Break O'Day,Cottage,Entire home/apt,6,1,3,5,Real Bed,$156.00 ,160.26%,44.87%,2,strict_14_with_grace_period
18383718,t,Hobart,House,Entire home/apt,6,1.5,3,4,Real Bed,$196.00 ,255.10%,76.53%,2,moderate
18394391,t,Launceston,Guest suite,Entire home/apt,2,1,1,1,Real Bed,$74.00 ,0.00%,0.00%,2,moderate
18398667,f,West Tamar,House,Entire home/apt,8,1,2,6,Real Bed,$134.00 ,373.13%,74.63%,2,moderate
18400024,t,Glenorchy,Apartment,Entire home/apt,3,1,1,2,Real Bed,$120.00 ,0.00%,25.00%,2,flexible
18401579,f,Southern Midlands,House,Entire home/apt,4,2,3,3,Real Bed,$114.00 ,0.00%,0.00%,2,moderate
18414427,f,Launceston,House,Entire home/apt,6,2,3,3,Real Bed,$240.00 ,0.00%,41.67%,2,strict_14_with_grace_period
18415184,f,Launceston,Apartment,Entire home/apt,15,2,7,10,Real Bed,$350.00 ,0.00%,14.29%,3,flexible
18415742,t,George Town,House,Entire home/apt,9,2,3,7,Real Bed,$251.00 ,0.00%,19.92%,1,strict_14_with_grace_period
18420865,f,Kingborough,Tiny house,Entire home/apt,4,1,1,2,Real Bed,$150.00 ,0.00%,0.00%,2,flexible
18423207,f,Derwent Valley,Bed and breakfast,Private room,1,1,1,1,Real Bed,$110.00 ,0.00%,0.00%,1,moderate
18432942,t,George Town,House,Entire home/apt,2,1,1,1,Real Bed,$160.00 ,0.00%,31.25%,1,strict_14_with_grace_period
18434518,f,Dorset,House,Entire home/apt,8,2.5,3,7,Real Bed,$260.00 ,115.38%,15.38%,2,strict_14_with_grace_period
18435145,t,George Town,House,Entire home/apt,2,1,1,1,Real Bed,$160.00 ,0.00%,31.25%,1,strict_14_with_grace_period
18435735,t,George Town,House,Entire home/apt,5,1,3,4,Real Bed,$200.00 ,0.00%,25.00%,1,strict_14_with_grace_period
18436605,t,Break O'Day,Villa,Entire home/apt,6,2,3,4,Real Bed,$270.00 ,74.07%,18.52%,2,strict_14_with_grace_period
18436764,t,George Town,House,Entire home/apt,6,1.5,3,5,Real Bed,$209.00 ,0.00%,23.92%,1,strict_14_with_grace_period
18437424,t,George Town,House,Entire home/apt,6,1,3,5,Real Bed,$220.00 ,0.00%,22.73%,1,strict_14_with_grace_period
18437601,f,Break O'Day,House,Entire home/apt,8,2.5,4,5,Real Bed,$251.00 ,0.00%,37.85%,2,strict_14_with_grace_period
18438775,t,George Town,House,Entire home/apt,9,2.5,3,8,Real Bed,$251.00 ,0.00%,19.92%,1,strict_14_with_grace_period
18448753,f,Hobart,House,Entire home/apt,15,3,6,10,Real Bed,$280.00 ,0.00%,28.57%,1,moderate
18450655,t,King Island,Apartment,Entire home/apt,2,1,1,1,Real Bed,$138.00 ,0.00%,0.00%,2,strict_14_with_grace_period
18453688,f,Hobart,Apartment,Entire home/apt,8,2,4,5,Real Bed,$175.00 ,142.86%,54.29%,2,strict_14_with_grace_period
18454683,t,Hobart,Guest suite,Entire home/apt,4,1,1,2,Real Bed,$101.00 ,0.00%,44.55%,2,moderate
18463671,t,Glamorgan/Spring Bay,House,Entire home/apt,4,1,2,2,Real Bed,$129.00 ,155.04%,38.76%,2,strict_14_with_grace_period
18464897,f,Clarence,House,Private room,4,2,2,3,Real Bed,$55.00 ,0.00%,36.36%,3,flexible
18465052,t,Huon Valley,Cottage,Entire home/apt,6,1,2,4,Real Bed,$135.00 ,0.00%,0.00%,1,flexible
18490171,t,Central Coast,Guest suite,Entire home/apt,3,1,1,2,Real Bed,$65.00 ,769.23%,53.85%,2,strict_14_with_grace_period
18490791,f,Central Highlands,Cabin,Entire home/apt,6,1,2,3,Real Bed,$225.00 ,0.00%,35.56%,2,flexible
18493298,t,Glenorchy,Apartment,Entire home/apt,4,1,1,2,Real Bed,$90.00 ,0.00%,0.00%,1,moderate
18493795,f,Kingborough,House,Entire home/apt,2,1.5,1,1,Real Bed,$230.00 ,0.00%,0.00%,2,strict_14_with_grace_period
18494669,t,Huon Valley,House,Entire home/apt,6,2,3,4,Real Bed,$380.00 ,92.11%,0.00%,2,strict_14_with_grace_period
18495104,f,Burnie,House,Entire home/apt,6,1,2,3,Real Bed,$110.00 ,181.82%,50.00%,2,moderate
18495495,t,Hobart,Guest suite,Entire home/apt,3,1.5,1,2,Real Bed,$120.00 ,0.00%,25.00%,2,moderate
18508037,f,Launceston,Apartment,Private room,10,5,5,5,Real Bed,$120.00 ,0.00%,16.67%,4,flexible
18509815,t,Tasman,House,Entire home/apt,6,1.5,2,5,Real Bed,$150.00 ,0.00%,0.00%,1,flexible
18512054,f,Meander Valley,House,Entire home/apt,6,1.5,2,4,Real Bed,$196.00 ,0.00%,0.00%,1,strict_14_with_grace_period
18513556,f,Tasman,Bungalow,Entire home/apt,2,1,1,1,Real Bed,$196.00 ,1020.41%,40.82%,2,flexible
18528408,f,Kingborough,House,Entire home/apt,7,2,3,3,Real Bed,$270.00 ,74.07%,37.04%,3,strict_14_with_grace_period
18551778,t,Launceston,House,Entire home/apt,6,1,3,4,Real Bed,$190.00 ,0.00%,0.00%,2,strict_14_with_grace_period
18566638,t,Clarence,Cabin,Entire home/apt,4,1,1,2,Real Bed,$101.00 ,0.00%,0.00%,1,moderate
18569957,t,Huon Valley,Apartment,Entire home/apt,2,1,1,2,Real Bed,$101.00 ,0.00%,39.60%,2,moderate
18573812,f,West Coast,House,Entire home/apt,10,1,4,4,Real Bed,$220.00 ,0.00%,0.00%,1,moderate
18589675,f,Waratah/Wynyard,House,Entire home/apt,8,1.5,4,5,Real Bed,$251.00 ,0.00%,0.00%,2,moderate
18590014,f,West Coast,Apartment,Entire home/apt,8,2,3,4,Real Bed,$196.00 ,0.00%,0.00%,1,flexible
18591746,t,Glamorgan/Spring Bay,House,Entire home/apt,6,1,3,4,Real Bed,$120.00 ,125.00%,41.67%,3,flexible
18602808,f,Break O'Day,House,Entire home/apt,7,2,4,6,Real Bed,$220.00 ,0.00%,0.00%,2,strict_14_with_grace_period
18604594,f,Clarence,House,Private room,2,1.5,1,1,Real Bed,$70.00 ,0.00%,0.00%,2,moderate
18615597,f,Glamorgan/Spring Bay,Apartment,Entire home/apt,2,1,1,1,Real Bed,$399.00 ,0.00%,0.00%,2,strict_14_with_grace_period
18616869,f,Glamorgan/Spring Bay,Apartment,Entire home/apt,2,1,0,1,Real Bed,$399.00 ,0.00%,0.00%,1,strict_14_with_grace_period
18617230,f,Glamorgan/Spring Bay,Apartment,Entire home/apt,2,1,2,2,Real Bed,$450.00 ,0.00%,0.00%,2,strict_14_with_grace_period
18618928,f,Huon Valley,Farm stay,Private room,4,1.5,2,1,Real Bed,$200.00 ,0.00%,0.00%,1,moderate
18619864,t,Derwent Valley,House,Entire home/apt,8,1,3,6,Real Bed,$150.00 ,0.00%,33.33%,1,moderate
18623399,f,Central Coast,House,Entire home/apt,8,2,4,6,Real Bed,$150.00 ,0.00%,0.00%,2,flexible
18623966,f,Launceston,Apartment,Private room,2,1,1,1,Real Bed,$220.00 ,0.00%,0.00%,3,flexible
18637507,f,Hobart,House,Entire home/apt,6,1,3,4,Real Bed,$165.00 ,121.21%,60.61%,5,strict_14_with_grace_period
18640601,t,Meander Valley,Cabin,Entire home/apt,4,1,2,3,Real Bed,$140.00 ,142.86%,0.00%,1,flexible
18642900,f,Clarence,Bed and breakfast,Private room,3,1,2,3,Real Bed,$140.00 ,0.00%,0.00%,1,flexible
18648709,f,Clarence,House,Entire home/apt,4,1,2,3,Real Bed,$135.00 ,0.00%,0.00%,2,moderate
18654991,t,Hobart,Apartment,Entire home/apt,4,1,2,2,Real Bed,$185.00 ,0.00%,10.81%,2,flexible
18657142,f,Hobart,House,Entire home/apt,6,1,3,4,Real Bed,$196.00 ,102.04%,51.02%,3,strict_14_with_grace_period
18657593,f,Clarence,Apartment,Entire home/apt,2,1,1,1,Real Bed,$110.00 ,181.82%,90.91%,3,strict_14_with_grace_period
18659643,t,Hobart,House,Private room,2,1,1,1,Real Bed,$67.00 ,0.00%,22.39%,2,moderate
18691678,t,Glamorgan/Spring Bay,House,Entire home/apt,4,1,2,3,Real Bed,$150.00 ,200.00%,40.00%,2,moderate
18696559,f,Flinders,House,Entire home/apt,6,2,3,4,Real Bed,$200.00 ,75.00%,0.00%,2,flexible
18697216,f,Flinders,House,Entire home/apt,6,2,3,4,Real Bed,$180.00 ,83.33%,0.00%,2,flexible
18697738,f,Flinders,House,Entire home/apt,7,1.5,4,5,Real Bed,$160.00 ,93.75%,0.00%,2,flexible
18710877,t,Dorset,Cottage,Entire home/apt,10,1,3,7,Real Bed,$225.00 ,0.00%,0.00%,1,flexible
18722443,t,Central Coast,Apartment,Entire home/apt,6,1,0,4,Real Bed,$169.00 ,0.00%,0.00%,1,moderate
18723674,t,Hobart,Loft,Private room,2,1,1,1,Real Bed,$101.00 ,0.00%,9.90%,2,moderate
18724656,f,Launceston,Apartment,Entire home/apt,2,1,2,1,Real Bed,$76.00 ,0.00%,13.16%,2,strict_14_with_grace_period
18736349,f,Dorset,House,Entire home/apt,8,2.5,4,4,Real Bed,$601.00 ,0.00%,33.28%,2,strict_14_with_grace_period
18736420,t,Glenorchy,Townhouse,Entire home/apt,4,1,2,2,Real Bed,$125.00 ,0.00%,40.00%,2,moderate
18737575,f,Devonport,House,Private room,4,1,2,3,Real Bed,$70.00 ,0.00%,21.43%,1,flexible
18738170,f,Kentish,Farm stay,Private room,5,1,2,4,Real Bed,$39.00 ,0.00%,38.46%,1,strict_14_with_grace_period
18738280,t,Clarence,House,Entire home/apt,10,2.5,4,6,Real Bed,$280.00 ,0.00%,35.71%,2,moderate
18741616,f,Glamorgan/Spring Bay,House,Entire home/apt,6,1,3,3,Real Bed,$280.00 ,0.00%,0.00%,1,strict_14_with_grace_period
18756248,t,Hobart,House,Entire home/apt,6,2.5,3,3,Real Bed,$240.00 ,125.00%,35.42%,3,strict_14_with_grace_period
18764403,t,Hobart,House,Entire home/apt,5,1,2,3,Real Bed,$145.00 ,137.93%,48.28%,2,moderate
18764718,t,Central Highlands,House,Private room,4,1.5,2,3,Real Bed,$90.00 ,0.00%,0.00%,1,flexible
18777464,f,Hobart,House,Entire home/apt,6,1,3,4,Real Bed,$169.00 ,118.34%,38.46%,2,strict_14_with_grace_period
18777781,t,Tasman,House,Entire home/apt,8,2.5,3,6,Real Bed,$180.00 ,0.00%,0.00%,1,flexible
18782331,f,Glenorchy,House,Shared room,1,1,1,1,Real Bed,$101.00 ,0.00%,14.85%,1,flexible
18784289,t,Central Coast,Apartment,Entire home/apt,3,1,1,2,Real Bed,$180.00 ,0.00%,0.00%,1,moderate
18793027,t,Kentish,House,Private room,2,1.5,1,1,Real Bed,$90.00 ,0.00%,13.33%,2,strict_14_with_grace_period
18793586,t,Clarence,House,Entire home/apt,6,1,3,3,Real Bed,$160.00 ,156.25%,56.25%,3,moderate
18811030,t,Sorell,Bed and breakfast,Private room,2,1,1,1,Real Bed,$120.00 ,0.00%,0.00%,2,strict_14_with_grace_period
18833105,t,Clarence,Apartment,Entire home/apt,4,1,2,2,Real Bed,$291.00 ,0.00%,24.05%,2,moderate
18843665,t,Huon Valley,Cottage,Entire home/apt,4,1,2,2,Real Bed,$129.00 ,0.00%,0.00%,3,moderate
18844210,f,Hobart,Apartment,Entire home/apt,2,1,1,1,Real Bed,$101.00 ,0.00%,34.65%,2,strict_14_with_grace_period
18859668,f,Launceston,Boutique hotel,Private room,2,1.5,1,1,Real Bed,$129.00 ,0.00%,0.00%,1,flexible
18863128,f,Launceston,Townhouse,Entire home/apt,6,2,3,3,Real Bed,$251.00 ,0.00%,39.84%,2,moderate
18866021,t,Burnie,House,Entire home/apt,4,1,2,3,Real Bed,$165.00 ,0.00%,0.00%,2,moderate
18879198,f,Kingborough,House,Private room,6,2.5,3,3,Real Bed,$252.00 ,0.00%,0.00%,2,strict_14_with_grace_period
18885552,f,Hobart,Apartment,Entire home/apt,3,1,2,2,Real Bed,$168.00 ,0.00%,20.83%,1,strict_14_with_grace_period
18899488,f,Devonport,Cabin,Entire home/apt,2,1,1,1,Real Bed,$125.00 ,0.00%,0.00%,1,strict_14_with_grace_period
18900774,t,Clarence,Apartment,Entire home/apt,5,1,2,3,Real Bed,$120.00 ,0.00%,25.00%,1,moderate
18914728,t,Launceston,Apartment,Entire home/apt,4,1,2,3,Real Bed,$160.00 ,0.00%,40.63%,2,moderate
18918102,t,Hobart,House,Private room,2,2,1,1,Real Bed,$63.00 ,0.00%,15.87%,2,flexible
18918296,t,Hobart,House,Private room,2,2,1,1,Real Bed,$74.00 ,0.00%,13.51%,2,flexible
18920850,t,Central Coast,House,Private room,4,2,1,4,Real Bed,$28.00 ,1785.71%,89.29%,2,strict_14_with_grace_period
18935432,t,Dorset,Cottage,Entire home/apt,5,1,0,5,Real Bed,$120.00 ,208.33%,25.00%,1,strict_14_with_grace_period
18948900,f,Kingborough,Cottage,Entire home/apt,2,1,1,1,Real Bed,$154.00 ,0.00%,0.00%,1,flexible
18949357,t,West Coast,Cabin,Entire home/apt,2,1,1,1,Real Bed,$399.00 ,0.00%,16.29%,1,strict_14_with_grace_period
18954879,f,Launceston,House,Private room,3,1,1,1,Real Bed,$65.00 ,0.00%,30.77%,1,flexible
18960396,f,Burnie,House,Entire home/apt,8,1,3,5,Real Bed,$129.00 ,116.28%,23.26%,2,moderate
18960674,t,Hobart,Apartment,Entire home/apt,4,1,1,2,Real Bed,$160.00 ,0.00%,31.25%,2,strict_14_with_grace_period
18962161,f,Hobart,House,Entire home/apt,6,1.5,3,3,Real Bed,$399.00 ,125.31%,25.06%,3,strict_14_with_grace_period
18963742,f,Huon Valley,Cottage,Entire home/apt,6,1,3,4,Real Bed,$149.00 ,0.00%,50.34%,2,flexible
18979441,f,Devonport,House,Entire home/apt,5,1.5,3,4,Real Bed,$110.00 ,0.00%,45.45%,3,strict_14_with_grace_period
18979513,f,West Tamar,Chalet,Entire home/apt,6,2,3,4,Real Bed,$129.00 ,0.00%,0.00%,2,moderate
18980346,f,Glenorchy,House,Entire home/apt,4,1.5,2,2,Real Bed,$129.00 ,155.04%,46.51%,2,strict_14_with_grace_period
18981408,f,Hobart,Apartment,Entire home/apt,4,1,2,3,Real Bed,$169.00 ,118.34%,29.59%,2,strict_14_with_grace_period
18981478,t,Meander Valley,Cabin,Entire home/apt,3,1,1,2,Real Bed,$129.00 ,155.04%,0.00%,1,flexible
18983949,t,Kingborough,House,Private room,4,1.5,2,2,Real Bed,$70.00 ,0.00%,21.43%,2,moderate
18998125,f,Launceston,Bed and breakfast,Private room,2,1,1,1,Real Bed,$90.00 ,0.00%,0.00%,1,moderate
18998405,f,Glamorgan/Spring Bay,Hostel,Private room,2,0,1,1,Real Bed,$85.00 ,0.00%,0.00%,1,moderate
18998745,t,Clarence,Loft,Entire home/apt,2,1.5,1,1,Real Bed,$168.00 ,0.00%,23.21%,2,flexible
18999557,t,Launceston,Guest suite,Private room,2,1,1,1,Real Bed,$58.00 ,0.00%,0.00%,1,flexible
18999661,f,Launceston,Bed and breakfast,Private room,2,1,1,1,Real Bed,$90.00 ,0.00%,0.00%,1,moderate
18999737,f,Launceston,Bed and breakfast,Private room,2,1,1,1,Real Bed,$90.00 ,0.00%,0.00%,1,moderate
18999805,f,Launceston,Bed and breakfast,Private room,2,1,1,1,Real Bed,$90.00 ,0.00%,0.00%,1,moderate
18999874,f,Launceston,Bed and breakfast,Private room,2,1,1,1,Real Bed,$90.00 ,0.00%,0.00%,1,moderate
18999935,f,Launceston,Bed and breakfast,Private room,2,1,1,1,Real Bed,$90.00 ,0.00%,0.00%,1,moderate
